chr	start	end	cjc_1	cjc_2	ljc_1	ljc_2	adj_cjc_len	adj_ljc_len	pbsi1	pbsi2	delta_pbsi	P	FDR
chr1	38036274	38036344	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1,0,0,0,0	1,0,3,0,0,0,1,0,0,2,0,0,0	1,0,1,1,0,0,1,0,0,0,0,1,0,2	71	359	0.0,nan,0.0,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,nan	0.0,nan,0.0,0.0,nan,nan,0.0,nan,nan,1.0,nan,0.0,nan,0.0	-0.14285714285714285	0.6514312738990655	1.0
chr1	40465811	40465864	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1,0,0,0,0	74,92,69,80,60,134,31,0,102,14,29,63,8	107,30,76,97,13,55,28,38,106,82,24,45,72,96	54	342	0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07169811320754726,0.0,0.0,0.0,0.0	-0.005121293800539091	1.0	1.0
chr1	165663509	165663565	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,2,0,0,0,0	1,0,2,0,1,1,1,1,4,1,0,1,1	3,3,1,6,0,1,4,1,1,0,1,0,0,1	57	345	0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0	0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,0.0	-0.09090909090909091	1.0	1.0
chr15	48151476	48151560	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1,0,0,0,0	42,36,55,30,56,53,31,6,40,82,63,48,18	38,24,70,87,43,38,38,28,56,25,18,34,26,61	85	373	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1493194555644516,0.0,0.0,0.0,0.0	-0.010665675397460828	1.0	1.0
chr9	105516630	105521039	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1,0,0,0,0	39,20,28,38,38,48,67,3,46,48,45,34,8	38,6,57,57,43,27,43,24,47,27,18,21,26,26	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137934,0.0,0.0,0.0,0.0	-0.004926108374384238	1.0	1.0
chr2	27027054	27027140	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0	40,67,133,269,152,78,168,8,91,281,151,217,376	61,270,421,389,174,189,179,2008,47,43,1296,27,1989,308	87	375	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033148585218383264,0.0,0.0,0.0	-0.0002367756087027376	1.0	1.0
chr2	41670271	41670900	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	288	576			0.0	1.0	1.0
chr2	65526415	65526496	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,10	0,0,0,1,0,0,0,3,0,0,4,0,10,0	82	370	nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0	nan,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,0.5300859598853869,nan,0.0,nan	-0.13252148997134672	0.3559979185304497	1.0
chr2	76807914	76807990	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,1,0,0,1,0,0,0,0,1,2,0,188	0,0,1,0,0,0,0,39,0,0,74,0,47,0	77	365	nan,0.0,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0,nan,0.0	nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,0.06020122051789545,nan,0.0,nan	-0.015050305129473862	1.0	1.0
chr2	91562844	91562906	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,13,0,1,20,0,1,0	0,0,1,2,14,0,21,0,0,0,5,0,5,1	63	351	nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,nan,0.0,nan	nan,nan,0.0,0.0,0.0,nan,0.0,nan,nan,nan,0.527027027027027,nan,0.0,0.0	-0.07528957528957528	0.6342061191916012	1.0
chr2	178395793	178395837	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0	30,53,9,34,33,35,32,1,29,37,37,36,833	22,3,41,37,20,25,30,464,19,13,531,14,526,67	45	333	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01374442793462105,0.0,0.0,0.0	-0.0009817448524729322	1.0	1.0
chr16	56770144	56770212	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0	2,1,2,3,1,1,1,0,3,1,3,4,1	2,2,1,1,0,0,1,3,0,1,4,2,8,3	69	357	0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,nan,0.0,0.5639810426540284,0.0,0.0,0.0	-0.05127100387763894	1.0	1.0
chr14	70563683	70564849	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0	3,1,4,2,1,1,2,1,5,4,3,5,44	2,1,3,5,3,1,1,39,0,0,45,1,40,0	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.042553191489361764,0.0,0.0,nan	-0.0038684719535783422	1.0	1.0
chr17	6947912	6947977	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0	4,0,8,0,0,3,0,0,3,0,0,0,4	3,0,0,0,0,0,0,4,3,1,9,1,12,0	66	354	0.0,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,0.0	0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.37341772151898733,0.0,0.0,nan	-0.05334538878842676	0.9833610249694619	1.0
chr17	43568787	43568875	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,2,0,0,0	0,0,0,0,0,0,0,0,0,0,3,0,3	1,1,0,0,0,0,0,2,0,0,0,0,2,0	89	377	nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0	0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,1.0,nan,0.0,nan	-0.2	0.2085585990328539	1.0
chr10	21986208	21986814	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,1,4,0,1,23	1,0,1,1,0,0,0,16,0,1,15,0,13,0	288	576	nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0	0.0,nan,0.0,0.0,nan,nan,nan,0.0,nan,0.0,0.11764705882352933,nan,0.0,nan	-0.01680672268907562	1.0	1.0
chr10	88174934	88175038	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0	1,1,1,1,0,0,0,0,0,0,0,1,76	0,0,0,0,0,0,2,46,0,0,19,0,46,0	105	393	0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0	nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.164572864321608,nan,0.0,nan	-0.041143216080402	1.0	1.0
chr6	42629274	42629400	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,2,0,0,0	1,0,2,0,0,0,2,0,4,5,1,2,13	1,2,2,1,1,0,0,9,3,0,12,0,12,0	127	415	0.0,nan,0.0,nan,nan,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,nan,0.3525913338997452,nan,0.0,nan	-0.03917681487774946	1.0	1.0
chr1	17696875	17696995	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0	639,830,1089,445,532,833,264,10,962,197,325,824,32	678,672,772,678,134,639,229,130,717,498,88,419,80,431	121	409	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03699014199149864,0.0,0.0,0.0	-0.00264215299939276	1.0	1.0
chr11	120450508	120450590	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,2,0,0,0	0,2,4,0,1,0,0,1,0,5,1,1,6	5,0,0,2,3,0,0,20,2,0,30,0,28,2	83	371	nan,0.0,0.0,nan,0.0,nan,nan,0.0,nan,0.0,0.0,0.0,0.0	0.0,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,0.229579207920792,nan,0.0,0.0	-0.028697400990099	0.04919821795704571	1.0
chr4	144779626	144779715	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,1,0,0,0,0,0,0,0,2,0,0,5	0,0,0,0,0,0,2,15,0,0,9,0,13,0	90	378	nan,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0	nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.31818181818181823,nan,0.0,nan	-0.07954545454545456	0.29741405076572347	1.0
chr9	95935577	95935651	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,1,1,1,0,0,0,0,1,0,0,5	0,0,3,3,0,0,0,6,2,1,1,0,7,0	75	363	nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,0.0,nan,nan,0.0	nan,nan,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.8287671232876712,nan,0.0,nan	-0.11839530332681017	0.6585796207154166	1.0
chr3	116297080	116297130	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,3,0,0,0	1,2,2,1,4,0,0,0,3,3,1,8,9	1,1,2,4,0,2,0,39,0,0,55,0,73,6	51	339	0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,nan,0.26609105180533754,nan,0.0,0.0	-0.029565672422815284	0.0312646990128892	1.0
chr3	127687460	127687581	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,2,0,0,0	0,0,0,0,0,0,2,0,0,1,2,0,5	0,0,0,0,1,0,1,5,0,0,4,0,3,0	122	410	nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,0.0,nan,0.0	nan,nan,nan,nan,0.0,nan,0.0,0.0,nan,nan,0.6269113149847094,nan,0.0,nan	-0.12538226299694188	0.9275217416863912	1.0
chr12	86140096	86140176	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,3,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,15	0,0,0,0,0,0,0,7,0,0,16,0,7,0	81	369	nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0	nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.4606741573033708,nan,0.0,nan	-0.15355805243445694	0.33031083916010073	1.0
chr5	74628042	74628119	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,2,0,0,0	93,406,176,1640,1817,74,935,10,174,312,418,1200,405	105,584,2195,1466,565,881,438,9731,57,85,912,62,14213,2165	78	366	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010185339789614223,0.0,0.0,0.0	-0.0007275242706867302	1.0	1.0
chr5	143388986	143389081	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0	1,2,0,1,1,0,0,0,2,0,1,1,55	1,0,1,2,0,0,1,29,0,1,23,0,38,1	96	384	0.0,0.0,nan,0.0,0.0,nan,nan,nan,0.0,nan,0.0,0.0,0.0	0.0,nan,0.0,0.0,nan,nan,0.0,0.0,nan,0.0,0.14814814814814814,nan,0.0,0.0	-0.016460905349794237	0.6659087059948218	1.0
chr7	44227681	44227777	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,2,0,0,0,1,0,1,0,5	0,1,0,1,1,0,1,3,0,0,8,0,16,0	97	385	nan,nan,nan,nan,0.0,nan,nan,nan,0.0,nan,0.0,nan,0.0	nan,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,nan,0.33161068044788966,nan,0.0,nan	-0.04737295434969852	0.7356617966617968	1.0
chr7	45722655	45722721	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0	49,46,91,8,22,39,105,2,64,35,147,29,164	61,24,23,20,55,30,50,1674,83,30,697,31,1985,22	67	355	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075445233136396395,0.0,0.0,0.0	-0.0005388945224028314	1.0	1.0
chr19	4197429	4197476	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,5,0,2,8,6,0,171	0,0,0,0,5,0,7,29,1,0,3,1,68,0	48	336	nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,nan,0.0	nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,nan,0.7,0.0,0.0,nan	-0.09999999999999999	0.07031218045690768	1.0
chr14	54478102	54478138	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0	430,352,376,607,510,583,188,11,511,190,180,401,36	483,41,589,484,121,333,160,140,432,279,37,369,81,461	37	325	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023250822721419317,0.0,0.0	-0.0016607730515299512	1.0	1.0
chr14	64782396	64782545	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0	1,1,9,3,1,9,11,1,5,13,4,0,14	4,2,4,0,9,1,11,38,1,1,31,3,39,6	150	438	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0	0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4932432432432433,0.0,0.0	-0.037941787941787944	1.0	1.0
chr17	7927080	7927129	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0	1,17,7,9,8,0,8,0,5,8,17,11,2	2,2,3,9,7,8,21,8,7,1,4,4,2,4	50	338	0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6282527881040892,0.0,0.0	-0.04487519915029209	0.23623635584500446	1.0
chr17	8173009	8173138	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0	30,34,67,41,58,33,83,2,55,107,111,105,6	47,21,105,115,59,82,104,40,29,31,16,26,29,72	130	418	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11005792522380187,0.0,0.0	-0.007861280373128705	1.0	1.0
chr17	28329048	28329095	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0	54,81,84,52,94,68,97,7,80,325,143,71,31	121,12,128,92,132,80,177,115,52,49,68,55,94,76	48	336	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11290322580645162,0.0,0.0	-0.00806451612903226	1.0	1.0
chr17	32929776	32929854	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,2,0,0	3,7,6,7,10,3,51,0,5,21,35,23,1	4,15,10,12,25,3,48,3,2,4,1,6,3,7	79	367	0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6076158940397351,0.0,0.0	-0.04340113528855251	0.22722963694941134	1.0
chr17	35844571	35844855	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0	330,835,1321,307,578,486,1291,33,774,1279,1393,1104,265	504,556,469,729,1131,368,1268,418,592,444,335,591,453,398	285	573	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033903720533939863,0.0,0.0	-0.00024216943238528473	1.0	1.0
chr9	114597718	114597794	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,1,0	3523,3972,4457,5933,4732,4791,2550,162,4519,3518,2380,4586,446	6062,2973,6237,4732,2365,3533,2416,1468,4024,4331,676,2780,1457,6129	77	365	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017022268858575273,0.003242887858272425,0.0	-0.00035322248172356803	1.0	1.0
chrX	78126136	78126203	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0	559,304,499,172,245,250,983,72,295,2036,823,305,379	220,23,270,174,1017,88,1144,1179,1516,597,324,1173,1421,387	68	356	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004443334997503712,0.0,0.0	-0.0003173810712502651	1.0	1.0
chrX	78129324	78129380	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0	15,32,17,10,23,8,94,6,6,239,46,30,13	4,9,32,28,91,14,117,35,32,13,19,26,31,27	57	345	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18883415435139572,0.0,0.0	-0.01348815388224255	1.0	1.0
chr19	37599694	37601048	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0	2,10,1,6,10,0,68,4,0,59,64,6,31	1,3,24,23,43,12,58,136,3,1,52,3,122,3	288	576	0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0	-0.028571428571428574	1.0	1.0
chr19	44107204	44107287	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0	102,181,120,211,180,108,175,2,148,142,196,140,48	195,85,207,244,128,133,151,98,123,104,87,76,106,137	84	372	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05506216696269972,0.0,0.0	-0.003933011925907123	1.0	1.0
chr19	44107203	44107287	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0	103,180,120,211,180,108,175,2,147,143,196,139,47	193,88,208,244,128,134,152,98,122,104,88,79,108,138	85	373	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052624153498871284,0.0,0.0	-0.003758868107062235	1.0	1.0
chr19	48645848	48646028	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,2,0,0	209,85,518,110,65,280,547,18,510,413,476,117,847	391,152,125,213,370,120,449,1819,508,289,129,341,1969,99	181	469	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014969916532341698,0.0,0.0	-0.0010692797523101213	1.0	1.0
chr19	58266958	58266998	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0	20,12,22,16,18,20,27,1,26,39,58,13,39	17,20,17,16,43,15,28,37,24,29,18,25,39,17	41	329	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2429837518463812,0.0,0.0	-0.017355982274741517	1.0	1.0
chr5	87666257	87666338	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,6,0,0,0,2,1,2,0	82	370	nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan	nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,0.8185840707964602,0.0,nan	-0.20464601769911506	1.0	1.0
chr5	135345918	135346089	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0	20,48,45,46,46,17,20,0,34,44,52,59,6	25,21,53,58,40,22,21,8,20,14,19,11,12,39	172	460	0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19557823129251695,0.0,0.0	-0.013969873663751211	1.0	1.0
chr5	141975715	141975764	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,2,0,0	1,1,2,6,3,0,10,0,2,5,4,1,3	0,0,3,5,3,1,3,24,2,0,5,1,6,4	50	338	0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0	nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.931129476584022,0.0,0.0	-0.08464813423491109	1.0	1.0
chr5	146751596	146751694	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0	2,0,0,0,1,0,0,0,0,0,0,0,5	0,0,1,0,0,0,1,7,0,0,3,1,7,0	99	387	0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,0.0	nan,nan,0.0,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.7962962962962963,0.0,nan	-0.13271604938271606	1.0	1.0
chr5	147615015	147615128	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0	5,0,5,3,1,1,3,0,6,5,4,3,0	5,0,0,2,2,0,7,6,5,3,12,2,4,1	114	402	0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan	0.0,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.638095238095238,0.0,0.0	-0.058008658008658	0.8630131345172469	1.0
chr6	35287140	35287346	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0	4,7,10,12,9,4,15,1,6,38,34,22,15	10,5,12,19,26,11,30,10,10,3,2,5,5,12	207	495	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32352941176470584,0.0,0.0	-0.02310924369747899	1.0	1.0
chr2	25234129	25234179	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,2,0,0	232,162,517,223,235,296,396,15,434,285,540,259,345	397,67,254,263,270,159,381,100,319,334,227,271,90,311	51	339	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04676184564452723,0.0,0.0	-0.003340131831751945	1.0	1.0
chr2	121337772	121337821	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0	4,12,20,16,21,2,23,0,10,25,32,13,114	6,0,12,24,18,12,27,100,7,6,165,5,133,20	50	338	0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0	0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5748299319727891,0.0,0.0	-0.04421768707482993	1.0	1.0
chr7	44112748	44112846	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0	123,310,398,871,455,139,1475,108,226,1436,1121,460,13	162,484,359,307,1442,247,1782,8,141,99,22,96,10,364	99	387	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03912647861692453,0.0,0.0	-0.0027947484726374666	1.0	1.0
chr7	139525782	139525894	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,4,0,0,0,1,0,4,0,0,0,7	0,0,0,0,0,0,1,4,1,0,4,0,6,0	113	401	nan,nan,0.0,nan,nan,nan,0.0,nan,0.0,nan,nan,nan,0.0	nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,1.0,0.0,nan	-0.16666666666666666	0.3785494944936837	1.0
chr3	127687520	127687581	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,2,2,0,1	0,0,0,0,0,0,1,3,0,0,3,0,4,0	62	350	nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0	nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,1.0,0.0,nan	-0.2	0.49401486021699326	1.0
