chr	start	end	cjc_1	cjc_2	ljc_1	ljc_2	adj_cjc_len	adj_ljc_len	pbsi1	pbsi2	delta_pbsi	P	FDR
chr13	21433705	21434350	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,0,2,1,9,3,2,4,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2,0,0,0	0,0,0,0,0,0,0,0,1,8,0,0,1,0,0,0,0,1,1,3,0,0,1,4,0,12,0,0,1,1,3,0,0,1,0,4,1	288	576	0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan	nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0,0.4,nan,nan,0.0,0.0,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,0.0,nan,0.0,0.0	-0.02666666666666667	1.0	1.0
chr13	67137406	67138236	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	10,0,1,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,1,0,0,0	0,0,0,0,0,11,1,0,1,33,0,0,0,1,0,1,8,1,0,0,1,0,2,0,0,0,0,1,6,11,12,0,0,6,0,0,0	288	576	0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,nan	nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,nan,nan,nan,0.0,nan,0.0,0.0,0.0,nan,1.0,0.0,nan,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan	-0.0625	1.0	1.0
chr13	93662868	93663145	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	7,0,4,0,4,0,0,0,3,0,0,0,1,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0	2,0,0,0,0,0,1,3,3,10,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,3,0,3,0	278	566	0.0,nan,0.0,nan,0.0,nan,nan,nan,0.0,nan,nan,nan,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan	0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,nan,nan,0.0,nan,0.0,nan	-0.07692307692307693	1.0	1.0
chr13	95634895	95635463	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0	288	576	nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan	nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,1.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan	-0.1	0.923395360628921	1.0
chr13	113035777	113036952	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1	0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0	288	576	0.0,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0	nan,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,1.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan	-0.14285714285714285	1.0	1.0
chrX	101533862	101535959	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	5,0,2,1,7,3,1,0,0,0,1,0,1,2,1,6,0,0,1,2,0,3,0,1,0,1,1,0,0,0,2,0,2,0,0,0	0,0,2,0,1,3,0,0,3,9,0,3,0,1,0,2,1,1,0,0,0,0,0,3,1,0,0,1,2,2,4,0,0,2,2,6,0	288	576	0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,0.0,nan,nan,nan,0.0,nan,0.0,nan,nan,nan	nan,nan,0.0,nan,0.0,0.0,nan,nan,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,0.0,0.0,nan,1.0,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,nan	-0.05	1.0	1.0
chrX	101553297	101553475	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	28,26,14,32,26,59,61,28,47,89,43,40,51,30,54,14,31,35,45,18,87,67,38,48,53,61,26,89,59,29,18,26,75,59,44,68	17,52,23,73,68,82,17,57,18,120,46,20,55,66,51,71,50,49,36,28,52,49,74,65,45,39,80,8,44,70,34,58,30,31,28,73,98	179	467	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08523453184887753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.0023036359959156087	1.0	1.0
chr11	46752643	46753443	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	78,236,201,270,85,221,201,137,153,79,293,341,303,222,99,170,66,334,151,269,74,166,160,121,118,92,257,168,115,266,292,285,975,264,111,108	47,125,264,145,136,147,35,158,195,411,320,291,272,134,104,130,141,115,295,145,96,129,105,221,316,159,71,51,130,136,84,161,71,129,263,811,1103	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013605442176870652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.00036771465342893655	1.0	1.0
chr11	73131022	73131579	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1	288	576	nan,nan,nan,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan	nan,nan,nan,nan,nan,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0	-0.125	1.0	1.0
chr11	96261764	96262193	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,0,2,1,1,1,0,0,0,0,0,0,1,0,1,6,0,1,0,2,0,1,0,0,1,0,1,0,0,0,3,0,3,0,0,0	0,0,1,1,0,1,3,0,4,21,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,3,3,1,3,0,0,3,0,3,2	288	576	0.0,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,0.0,nan,0.0,nan,nan,nan,0.0,nan,0.0,nan,nan,nan	nan,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.0,0.0	-0.05555555555555555	0.48429570530178234	1.0
chr11	106097113	106098124	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	53,93,76,97,48,49,63,17,121,99,128,108,45,97,98,104,31,140,42,62,99,92,107,189,169,83,76,268,99,103,84,93,335,51,31,88	32,35,87,184,226,102,36,116,72,521,92,75,44,216,32,205,204,163,105,15,112,23,83,50,105,11,86,37,186,102,62,37,29,219,93,317,422	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.005689900426742531	1.0	1.0
chr11	120686702	120687002	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	288	576	nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan	nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan	-0.3333333333333333	0.3828246691716498	1.0
chr3	33142532	33142848	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	31,138,146,137,27,429,433,250,23,39,395,135,266,124,43,130,272,368,336,97,23,28,32,44,49,40,135,59,44,129,117,172,548,270,405,50	6,334,204,62,64,31,7,26,145,120,145,104,258,59,394,59,40,46,370,246,52,376,57,380,135,242,35,9,35,22,39,356,322,44,126,699,888	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008064516129032251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.00021795989537925004	1.0	1.0
chr3	41733514	41734167	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	288	576	nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan	nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan	-1.0	0.27459145125891427	1.0
chr3	98813881	98814181	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,0,3,0,5,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,4,0,7,2,0,0	0,0,0,0,0,2,0,0,3,4,0,1,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,1,0,0,2,1,5,0	288	576	0.0,nan,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,0.0,nan,nan	nan,nan,nan,nan,nan,0.0,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,nan	-0.07142857142857142	0.2759678067117314	1.0
chr3	104050735	104050792	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	58	346			0.0	1.0	1.0
chr3	116350192	116351205	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	5,0,3,0,15,1,1,0,8,0,0,0,2,2,0,3,0,0,0,0,2,7,5,0,0,1,0,0,0,0,0,0,4,2,0,1	1,0,0,0,2,8,0,4,3,18,0,0,3,0,0,0,6,0,0,0,2,1,0,2,0,0,3,0,2,12,8,0,0,7,4,8,1	288	576	0.0,nan,0.0,nan,0.0,0.0,0.0,nan,0.0,nan,nan,nan,0.0,0.0,nan,0.0,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0	0.0,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,1.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0	-0.05	1.0	1.0
chr1	30949390	30949548	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,20,6,2,6,13,6,3,1,2,2,11,13,0,11,0,2,4,9,0,0,3,2,2,1,1,1,0,1,10,3,49,8,2,0	1,3,2,0,0,2,2,2,14,7,1,14,9,0,4,1,1,1,5,9,0,1,0,10,1,11,0,0,7,4,0,3,4,3,15,31,2	159	447	nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan	0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.2380191693290734,nan,0.0,nan,0.0,0.0,0.0,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0	-0.008207557563071496	1.0	1.0
chr1	44781107	44781589	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0	0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1	288	576	nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,nan,0.0,nan	nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,1.0,nan,nan,nan,nan,nan,0.0,nan,1.0,nan,nan,nan,nan,0.0,nan,nan,nan,0.0	-0.25	0.17774974758207474	1.0
chr1	150083809	150084579	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	8,0,3,0,6,0,3,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0	0,0,0,1,0,0,1,0,1,7,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,7,0,0,1,0,7,0	288	576	0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan	nan,nan,nan,0.0,nan,nan,0.0,nan,0.0,0.0,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,1.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,0.0,nan,0.0,nan	-0.07692307692307693	0.2962373966294398	1.0
chr1	150407578	150408008	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,2,0,0,2,0,0,0,0,0,1,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0	0,0,0,0,0,0,0,0,2,3,0,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,2,1,5,0	288	576	nan,nan,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,0.0,nan,nan	nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,nan,nan,nan,0.0,nan,nan,1.0,nan,nan,0.0,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0,0.0,nan	-0.08333333333333333	0.8078936264259322	1.0
chr1	156669030	156669370	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0	10,687,692,850,10,278,243,211,24,19,692,747,372,845,19,695,107,703,189,929,32,42,28,21,35,14,693,60,14,688,961,732,2129,343,137,15	14,179,758,47,48,46,15,34,687,77,770,921,386,54,133,45,45,20,703,219,8,125,12,244,748,216,32,13,44,48,15,197,85,38,793,2528,1819	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009049773755656076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0	-0.0028185910538851707	1.0	1.0
chr1	156673021	156673529	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	21,483,428,723,18,303,286,209,18,20,508,563,460,687,8,439,99,500,177,786,14,44,21,14,22,18,577,41,19,516,717,471,1666,441,128,12	2,192,485,33,49,37,6,16,498,50,559,788,492,34,141,44,24,24,518,211,15,133,18,307,561,221,15,6,22,49,15,199,129,31,697,1924,1196	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009389671361502261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.00025377490166222325	1.0	1.0
chr8	79665144	79665757	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2335,419,87,448,2392,12,9,37,1880,2554,201,647,4,476,3299,90,12,191,28,292,2584,2640,1840,3930,3675,3209,428,3516,3551,448,255,140,247,3,8,3214	499,31,137,3782,3289,2661,518,1804,87,7996,641,276,3,3257,6,3236,2675,3793,185,20,3534,6,3427,11,613,17,2477,541,2592,2667,2463,37,12,2677,519,332,605	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.002457002457002458	1.0	1.0
